name1,name2,is_match
Varoon Vermaa,Lakshmi Shah,0
Varu Vermqa,Varun Verma,1
Varu Vermqa,Varoon Vermaa,1
Varu Vermqa,Varvn Veram,1
Varu Vermqa,Nehaa Choudhaary,0
Varu Vermqa,Shreya Shah,0
Varvn Veram,Varun Verma,1
Varvn Veram,Varoon Vermaa,1
Varvn Veram,Varu Vermqa,1
Varvn Veram,Aditya Gupta,0
Varvn Veram,Vikram Singh,0
Ananya Joshi,Ananza Jshi,1
Ananya Joshi,Ishaan Shah,0
Ananya Joshi,Ishaan Paatel,0
Ananza Jshi,Ananya Joshi,1
Ananza Jshi,Krishhna Chauhann,0
Ananza Jshi,Ravi Choudhary,0
Amit Sharma,Ameet Sharma,1
Amit Sharma,Ammit Sharmma,1
Amit Sharma,Ammit Sharmma,1
Amit Sharma,Kavita Shah,0
Amit Sharma,Yashh Yadab,0
Ameet Sharma,Amit Sharma,1
Ameet Sharma,Ammit Sharmma,1
Ameet Sharma,Ammit Sharmma,1
Ameet Sharma,Pooja Kumar,0
Ameet Sharma,Pooja Agarwal,0
Ammit Sharmma,Amit Sharma,1
Ammit Sharmma,Ameet Sharma,1
Ammit Sharmma,Ammit Sharmma,1
Ammit Sharmma,Neha Yadav,0
Ammit Sharmma,Saanjay Joshee,0
Ammit Sharmma,Amit Sharma,1
Ammit Sharmma,Ameet Sharma,1
Ammit Sharmma,Ammit Sharmma,1
Ammit Sharmma,Amix Choudqhary,0
Ammit Sharmma,Shreya Agaarwal,0
Yash Yadav,Yssh Yaddav,1
Yash Yadav,Ygsh Yuadav,1
Yash Yadav,Yashh Yadab,1
Yash Yadav,Vikramm Mishhra,0
Yash Yadav,Ishan Paatel,0
Yssh Yaddav,Yash Yadav,1
Yssh Yaddav,Ygsh Yuadav,1
Yssh Yaddav,Yashh Yadab,1
Yssh Yaddav,Pooja Mehta,0
Yssh Yaddav,Lakshmi Shah,0
Ygsh Yuadav,Yash Yadav,1
Ygsh Yuadav,Yssh Yaddav,1
Ygsh Yuadav,Yashh Yadab,1
Ygsh Yuadav,Ananya Verma,0
Ygsh Yuadav,Aditya Chauhan,0
Yashh Yadab,Yash Yadav,1
Yashh Yadab,Yssh Yaddav,1
Yashh Yadab,Ygsh Yuadav,1
Yashh Yadab,Pooja Gupta,0
Yashh Yadab,Adithya Choudhhary,0
Yash Kumar,Shreyaa Agaarwal,0
Yash Kumar,Raahul Chaauhan,0
Neha Shah,Neah Shbah,1
Neha Shah,Nehaa Shaah,1
Neha Shah,Nehaa Shaah,1
Neha Shah,Aaarav Yaadav,0
Neha Shah,Amit Verma,0
Neah Shbah,Neha Shah,1
Neah Shbah,Nehaa Shaah,1
Neah Shbah,Nehaa Shaah,1
Neah Shbah,Yahs Chahan,0
Neah Shbah,Annanya Shah,0
Nehaa Shaah,Neha Shah,1
Nehaa Shaah,Neah Shbah,1
Nehaa Shaah,Nehaa Shaah,1
Nehaa Shaah,Krishna Mishra,0
Nehaa Shaah,Sures Joshee,0
Nehaa Shaah,Neha Shah,1
Nehaa Shaah,Neah Shbah,1
Nehaa Shaah,Nehaa Shaah,1
Nehaa Shaah,Suresh Joshi,0
Nehaa Shaah,Pooja Guptha,0
Neha Mishra,Nehaa Meeshra,1
Neha Mishra,Nehaa Mishraa,1
Neha Mishra,Ananya Choudhary,0
Neha Mishra,Suresh Chauhan,0
Nehaa Meeshra,Neha Mishra,1
Nehaa Meeshra,Nehaa Mishraa,1
Nehaa Meeshra,Adhitya Guptha,0
Nehaa Meeshra,Amit Chauhan,0
Nehaa Mishraa,Neha Mishra,1
Nehaa Mishraa,Nehaa Meeshra,1
Nehaa Mishraa,Ishaan Shah,0
Nehaa Mishraa,Varuv Patle,0
Aditya Joshi,Adityaa Josi,1
Aditya Joshi,Aitya Josi,1
Aditya Joshi,Puja Misra,0
Aditya Joshi,Sanjay Chauhan,0
Adityaa Josi,Aditya Joshi,1
Adityaa Josi,Aitya Josi,1
Adityaa Josi,Yash Mishra,0
Adityaa Josi,Suresh Patel,0
Aitya Josi,Aditya Joshi,1
Aitya Josi,Adityaa Josi,1
Aitya Josi,Arjunn Mishhra,0
Aitya Josi,Dipak Chaoohan,0
Vikram Chauhan,Vikram Chauhann,1
Vikram Chauhan,Pooja Mishra,0
Vikram Chauhan,Minish Jroshi,0
Vikram Chauhann,Vikram Chauhan,1
Vikram Chauhann,Ravi Mishra,0
Vikram Chauhann,Sanjay Choudhhary,0
Vikram Shah,Aarav Yadav,0
Vikram Shah,Shreya Choudhary,0
Ishaan Trivedi,Isaan Treevedi,1
Ishaan Trivedi,Lakhmi Gapta,0
Ishaan Trivedi,Kavita Gupta,0
Isaan Treevedi,Ishaan Trivedi,1
Isaan Treevedi,Aarav Patel,0
Isaan Treevedi,Arjun Choudhary,0
Suresh Sharma,Sures Sharma,1
Suresh Sharma,Sureshh Sharma,1
Suresh Sharma,Aarab Mishhra,0
Suresh Sharma,Maniesh Shdrma,0
Sures Sharma,Suresh Sharma,1
Sures Sharma,Sureshh Sharma,1
Sures Sharma,Amti Sharmg,0
Sures Sharma,Adithya Choudhhary,0
Sureshh Sharma,Suresh Sharma,1
Sureshh Sharma,Sures Sharma,1
Sureshh Sharma,Kavitha Verma,0
Sureshh Sharma,Divya Patel,0
Neha Agarwal,Nehaa Agaarwal,1
Neha Agarwal,Nehaa Agaarwal,1
Neha Agarwal,Neh Agarwl,1
Neha Agarwal,Lakshmmi Pathel,0
Neha Agarwal,Sanjay Mishra,0
Nehaa Agaarwal,Neha Agarwal,1
Nehaa Agaarwal,Nehaa Agaarwal,1
Nehaa Agaarwal,Neh Agarwl,1
Nehaa Agaarwal,Yaash Kumaar,0
Nehaa Agaarwal,Neha Agarwal,0
Nehaa Agaarwal,Neha Agarwal,1
Nehaa Agaarwal,Nehaa Agaarwal,1
Nehaa Agaarwal,Neh Agarwl,1
Nehaa Agaarwal,Dipak Chooodhary,0
Nehaa Agaarwal,Aaav Agrwal,0
Neh Agarwl,Neha Agarwal,1
Neh Agarwl,Nehaa Agaarwal,1
Neh Agarwl,Nehaa Agaarwal,1
Neh Agarwl,Vrun Gpta,0
Neh Agarwl,Krishhna Chauhann,0
Shreya Gupta,Shreyaa Guptaa,1
Shreya Gupta,Krishna Patel,0
Shreya Gupta,Sureshh Verma,0
Shreyaa Guptaa,Shreya Gupta,1
Shreyaa Guptaa,Nehaa Verma,0
Shreyaa Guptaa,Raavi Kumaar,0
Arjun Gupta,Krishna Patel,0
Arjun Gupta,Ananya Joshi,0
Aditya Joshi,Adithya Joshhi,1
Aditya Joshi,Adithya Joshhi,1
Aditya Joshi,Kreeshna Paatel,0
Aditya Joshi,Kvaita Slah,0
Adithya Joshhi,Aditya Joshi,1
Adithya Joshhi,Adithya Joshhi,1
Adithya Joshhi,Deepak Trivedi,0
Adithya Joshhi,Rahnl Kuar,0
Adithya Joshhi,Aditya Joshi,1
Adithya Joshhi,Adithya Joshhi,1
Adithya Joshhi,Manish Sharma,0
Adithya Joshhi,Aditya Chauhan,0
Amit Joshi,Amit Mishra,0
Amit Joshi,Dibya Mishhra,0
Ananya Shah,Annanya Shah,1
Ananya Shah,Anaanya Shaah,1
Ananya Shah,Anayna Sah,1
Ananya Shah,Ravi Trivedi,0
Ananya Shah,Divya Verma,0
Annanya Shah,Ananya Shah,1
Annanya Shah,Anaanya Shaah,1
Annanya Shah,Anayna Sah,1
Annanya Shah,Rahool Agaarwal,0
Annanya Shah,Pooja Kummar,0
Anaanya Shaah,Ananya Shah,1
Anaanya Shaah,Annanya Shah,1
Anaanya Shaah,Anayna Sah,1
Anaanya Shaah,Vikram Chauhann,0
Anaanya Shaah,Sanjaa Patxl,0
Anayna Sah,Ananya Shah,1
Anayna Sah,Annanya Shah,1
Anayna Sah,Anaanya Shaah,1
Anayna Sah,Dipak Koomar,0
Anayna Sah,Varun Yaadav,0
Deepak Chauhan,Dipak Chaauhan,1
Deepak Chauhan,Aditya Kumar,0
Deepak Chauhan,Ishaan Koomar,0
Dipak Chaauhan,Deepak Chauhan,1
Dipak Chaauhan,Suresh Choudhary,0
Dipak Chaauhan,Shreyaa Chaauhan,0
Varun Chauhan,Aimt Kumra,0
Varun Chauhan,Rabi Verma,0
Ananya Trivedi,Annanya Tribedi,1
Ananya Trivedi,Annanya Tribedi,1
Ananya Trivedi,Puja Kumaar,0
Ananya Trivedi,Krishvna Trzvedi,0
Annanya Tribedi,Ananya Trivedi,1
Annanya Tribedi,Annanya Tribedi,1
Annanya Tribedi,Puja Yaadav,0
Annanya Tribedi,Suresh Sharma,0
Annanya Tribedi,Ananya Trivedi,1
Annanya Tribedi,Annanya Tribedi,1
Annanya Tribedi,Lakshhmi Pathel,0
Annanya Tribedi,Pooa Trivhdi,0
Vikram Trivedi,Yaash Kumaar,0
Vikram Trivedi,Shreya Agarwal,0
Aditya Joshi,Adhitya Joshhi,1
Aditya Joshi,Annanya Sharmma,0
Aditya Joshi,Aeitya Sharkma,0
Adhitya Joshhi,Aditya Joshi,1
Adhitya Joshhi,Vikram Chauhan,0
Adhitya Joshhi,Manish Sharma,0
Shreya Joshi,Shrzeya Jshi,1
Shreya Joshi,Shrya Joshsi,1
Shreya Joshi,Shreya Joshhi,1
Shreya Joshi,Shreya Shah,0
Shreya Joshi,Manis Kumra,0
Shrzeya Jshi,Shreya Joshi,1
Shrzeya Jshi,Shrya Joshsi,1
Shrzeya Jshi,Shreya Joshhi,1
Shrzeya Jshi,Rahul Pathel,0
Shrzeya Jshi,Pooja Joshhi,0
Shrya Joshsi,Shreya Joshi,1
Shrya Joshsi,Shrzeya Jshi,1
Shrya Joshsi,Shreya Joshhi,1
Shrya Joshsi,Saanjay Choudhaary,0
Shrya Joshsi,Yashh Mishra,0
Shreya Joshhi,Shreya Joshi,1
Shreya Joshhi,Shrzeya Jshi,1
Shreya Joshhi,Shrya Joshsi,1
Shreya Joshhi,Divya Yadav,0
Shreya Joshhi,Lashmi Shvarma,0
Rahul Yadav,Rahuo Yqdav,1
Rahul Yadav,Raahul Yaadav,1
Rahul Yadav,Rahul Yadhav,1
Rahul Yadav,Amit Chauhan,0
Rahul Yadav,Kavitw Yadva,0
Rahuo Yqdav,Rahul Yadav,1
Rahuo Yqdav,Raahul Yaadav,1
Rahuo Yqdav,Rahul Yadhav,1
Rahuo Yqdav,Amit Agarwal,0
Rahuo Yqdav,Puja Chaauhan,0
Raahul Yaadav,Rahul Yadav,1
Raahul Yaadav,Rahuo Yqdav,1
Raahul Yaadav,Rahul Yadhav,1
Raahul Yaadav,Sanjmy Vera,0
Raahul Yaadav,Deepak Gupta,0
Rahul Yadhav,Rahul Yadav,1
Rahul Yadhav,Rahuo Yqdav,1
Rahul Yadhav,Raahul Yaadav,1
Rahul Yadhav,Rahul Trivedhi,0
Rahul Yadhav,Veekram Yaadav,0
Gaurav Chauhan,Gaurafv Chauhaon,1
Gaurav Chauhan,Manis Guptaa,0
Gaurav Chauhan,Sajnay Joshci,0
Gaurafv Chauhaon,Gaurav Chauhan,1
Gaurafv Chauhaon,Aarav Sharma,0
Gaurafv Chauhaon,Rahul Agarwal,0
Neha Yadav,Neha Yadab,1
Neha Yadav,Nehfa Ydaav,1
Neha Yadav,Rahul Guptha,0
Neha Yadav,Kabita Guptha,0
Neha Yadab,Neha Yadav,1
Neha Yadab,Nehfa Ydaav,1
Neha Yadab,Varun Kumar,0
Neha Yadab,Amit Agarwal,0
Nehfa Ydaav,Neha Yadav,1
Nehfa Ydaav,Neha Yadab,1
Nehfa Ydaav,Sanajy Agarwayl,0
Nehfa Ydaav,Arjoon Choudhaary,0
Varun Gupta,Vaarun Guptaa,1
Varun Gupta,Shreyaa Joshee,0
Varun Gupta,Adithya Sinngh,0
Vaarun Guptaa,Varun Gupta,1
Vaarun Guptaa,Dipak Seengh,0
Vaarun Guptaa,Deepak Yadav,0
Varun Agarwal,Ananyla Misdhra,0
Varun Agarwal,Krisna Paatel,0
Rahul Sharma,Rahud Sharmh,1
Rahul Sharma,Kabita Guptha,0
Rahul Sharma,Pooja Kumar,0
Rahud Sharmh,Rahul Sharma,1
Rahud Sharmh,Ishaah Vrema,0
Rahud Sharmh,Kaita Shaprma,0
Arjun Choudhary,Arjunn Choudhhary,1
Arjun Choudhary,Arjnu Chaoudhary,1
Arjun Choudhary,Arjun Chooodhary,1
Arjun Choudhary,Aarav Joshi,0
Arjun Choudhary,Krifhna Gupza,0
Arjunn Choudhhary,Arjun Choudhary,1
Arjunn Choudhhary,Arjnu Chaoudhary,1
Arjunn Choudhhary,Arjun Chooodhary,1
Arjunn Choudhhary,Manisjh Patl,0
Arjunn Choudhhary,Amit Shaah,0
Arjnu Chaoudhary,Arjun Choudhary,1
Arjnu Chaoudhary,Arjunn Choudhhary,1
Arjnu Chaoudhary,Arjun Chooodhary,1
Arjnu Chaoudhary,Yash Mishra,0
Arjnu Chaoudhary,Mannish Pathel,0
Arjun Chooodhary,Arjun Choudhary,1
Arjun Chooodhary,Arjunn Choudhhary,1
Arjun Chooodhary,Arjnu Chaoudhary,1
Arjun Chooodhary,Kazvita Vera,0
Arjun Chooodhary,Yash Joshi,0
Arjun Trivedi,Arjaun Trivdi,1
Arjun Trivedi,Gaurab Sharma,0
Arjun Trivedi,Akitya Songh,0
Arjaun Trivdi,Arjun Trivedi,1
Arjaun Trivdi,Adhitya Pathel,0
Arjaun Trivdi,Gaurav Singh,0
Krishna Trivedi,Sanjay Mehta,0
Krishna Trivedi,Vikram Sharma,0
Vikram Mishra,Vikrm Mishar,1
Vikram Mishra,Vikraam Mishraa,1
Vikram Mishra,Arjunn Mehta,0
Vikram Mishra,Arjun Trivedi,0
Vikrm Mishar,Vikram Mishra,1
Vikrm Mishar,Vikraam Mishraa,1
Vikrm Mishar,Yashh Joshhi,0
Vikrm Mishar,Gauraw Paatel,0
Vikraam Mishraa,Vikram Mishra,1
Vikraam Mishraa,Vikrm Mishar,1
Vikraam Mishraa,Shreya Josi,0
Vikraam Mishraa,Suresnh Sahh,0
Kavita Verma,Kazvita Vera,1
Kavita Verma,Kavitha Verma,1
Kavita Verma,Kaveeta Vermaa,1
Kavita Verma,Deepak Mehta,0
Kavita Verma,Adeetya Josi,0
Kazvita Vera,Kavita Verma,1
Kazvita Vera,Kavitha Verma,1
Kazvita Vera,Kaveeta Vermaa,1
Kazvita Vera,Newha Agawral,0
Kazvita Vera,Aaitya Shaoma,0
Kavitha Verma,Kavita Verma,1
Kavitha Verma,Kazvita Vera,1
Kavitha Verma,Kaveeta Vermaa,1
Kavitha Verma,Yashh Pathel,0
Kavitha Verma,Rahul Gupta,0
Kaveeta Vermaa,Kavita Verma,1
Kaveeta Vermaa,Kazvita Vera,1
Kaveeta Vermaa,Kavitha Verma,1
Kaveeta Vermaa,Kabita Shah,0
Kaveeta Vermaa,Shreya Patel,0
Kavita Mishra,Kawita Mishraa,1
Kavita Mishra,Kvita Mihsra,1
Kavita Mishra,Surhsh Cauhan,0
Kavita Mishra,Aarab Choudhhary,0
Kawita Mishraa,Kavita Mishra,1
Kawita Mishraa,Kvita Mihsra,1
Kawita Mishraa,Kawita Meeshra,0
Kawita Mishraa,Sooresh Paatel,0
Kvita Mihsra,Kavita Mishra,1
Kvita Mihsra,Kawita Mishraa,1
Kvita Mihsra,Aarav Yadav,0
Kvita Mihsra,Puja Mishraa,0
Neha Kumar,Neha Kummar,1
Neha Kumar,Neh Kjmar,1
Neha Kumar,Deepak Choudhhary,0
Neha Kumar,Kavita Agarwal,0
Neha Kummar,Neha Kumar,1
Neha Kummar,Neh Kjmar,1
Neha Kummar,Suresh Mehta,0
Neha Kummar,Deepak Joshi,0
Neh Kjmar,Neha Kumar,1
Neh Kjmar,Neha Kummar,1
Neh Kjmar,Shreya Patel,0
Neh Kjmar,Ravv Guupta,0
Neha Yadav,Krishnna Pathel,0
Neha Yadav,Neha Choudhhary,0
Kavita Shah,Kvaita Slah,1
Kavita Shah,Kabita Shah,1
Kavita Shah,Kaavita Shah,1
Kavita Shah,Suresh Chauhan,0
Kavita Shah,Sureshh Yadab,0
Kvaita Slah,Kavita Shah,1
Kvaita Slah,Kabita Shah,1
Kvaita Slah,Kaavita Shah,1
Kvaita Slah,Manis Chaujan,0
Kvaita Slah,Sanjay Verma,0
Kabita Shah,Kavita Shah,1
Kabita Shah,Kvaita Slah,1
Kabita Shah,Kaavita Shah,1
Kabita Shah,Ammit Mehtha,0
Kabita Shah,Rahul Patel,0
Kaavita Shah,Kavita Shah,1
Kaavita Shah,Kvaita Slah,1
Kaavita Shah,Kabita Shah,1
Kaavita Shah,Ananya Chauhan,0
Kaavita Shah,Arjun Joshi,0
Lakshmi Gupta,Laxhmi Guptaa,1
Lakshmi Gupta,Rahul Sharma,0
Lakshmi Gupta,Manisjh Patl,0
Laxhmi Guptaa,Lakshmi Gupta,1
Laxhmi Guptaa,Sureshh Chauhann,0
Laxhmi Guptaa,Sureph Gputa,0
Neha Mishra,Neah Missra,1
Neha Mishra,Neha Mishra,1
Neha Mishra,Nehaa Meeshra,1
Neha Mishra,Neha Mehta,0
Neha Mishra,Ravv Chouudhary,0
Neah Missra,Neha Mishra,1
Neah Missra,Neha Mishra,1
Neah Missra,Nehaa Meeshra,1
Neah Missra,Sanjas Kmuar,0
Neah Missra,Divyta Shirma,0
Neha Mishra,Neha Mishra,1
Neha Mishra,Neah Missra,1
Neha Mishra,Nehaa Meeshra,1
Neha Mishra,Yas Shah,0
Neha Mishra,Ravi Singh,0
Nehaa Meeshra,Neha Mishra,1
Nehaa Meeshra,Neah Missra,1
Nehaa Meeshra,Neha Mishra,1
Nehaa Meeshra,Aditya Patel,0
Nehaa Meeshra,Sannjay Yadab,0
Suresh Mishra,Gaurat Singy,0
Suresh Mishra,Pooja Choudhary,0
Divya Singh,Divya Sinngh,1
Divya Singh,Diwya Seengh,1
Divya Singh,Raahul Shaarma,0
Divya Singh,Aditya Joshi,0
Divya Sinngh,Divya Singh,1
Divya Sinngh,Diwya Seengh,1
Divya Sinngh,Gauarv Mishxa,0
Divya Sinngh,Shreya Guptha,0
Diwya Seengh,Divya Singh,1
Diwya Seengh,Divya Sinngh,1
Diwya Seengh,Varun Yadav,0
Diwya Seengh,Yashh Sinngh,0
Krishna Mishra,Krishnna Mishra,1
Krishna Mishra,Kreeshna Meeshra,1
Krishna Mishra,Vikram Shah,0
Krishna Mishra,Varun Tribedi,0
Krishnna Mishra,Krishna Mishra,1
Krishnna Mishra,Kreeshna Meeshra,1
Krishnna Mishra,Ananyi Joski,0
Krishnna Mishra,Sanjay Agarwal,0
Kreeshna Meeshra,Krishna Mishra,1
Kreeshna Meeshra,Krishnna Mishra,1
Kreeshna Meeshra,Manish Mehta,0
Kreeshna Meeshra,Anaanya Sharma,0
Shreya Singh,Sheya Sing,1
Shreya Singh,Ameet Agaarwal,0
Shreya Singh,Aara Vorma,0
Sheya Sing,Shreya Singh,1
Sheya Sing,Yash Choudhary,0
Sheya Sing,Surseh Cxhauhan,0
Aditya Sharma,Aaitya Shaoma,1
Aditya Sharma,Aeitya Sharkma,1
Aditya Sharma,Divya Guptha,0
Aditya Sharma,Deeak Metha,0
Aaitya Shaoma,Aditya Sharma,1
Aaitya Shaoma,Aeitya Sharkma,1
Aaitya Shaoma,Arjun Agarwal,0
Aaitya Shaoma,Nehaa Agaarwal,0
Aeitya Sharkma,Aditya Sharma,1
Aeitya Sharkma,Aaitya Shaoma,1
Aeitya Sharkma,Suresh Choudhary,0
Aeitya Sharkma,Rahul Joshhi,0
Aditya Mehta,Mannish Singh,0
Aditya Mehta,Sajnay Triveid,0
Ishaan Mishra,Ishaan Misra,1
Ishaan Mishra,Ishhaan Mishhra,1
Ishaan Mishra,Ishaan Misra,1
Ishaan Mishra,Divya Joshi,0
Ishaan Mishra,Ishaan Patel,0
Ishaan Misra,Ishaan Mishra,1
Ishaan Misra,Ishhaan Mishhra,1
Ishaan Misra,Ishaan Misra,1
Ishaan Misra,Gaurab Chauhann,0
Ishaan Misra,Ishaau Vermk,0
Ishhaan Mishhra,Ishaan Mishra,1
Ishhaan Mishhra,Ishaan Misra,1
Ishhaan Mishhra,Ishaan Misra,1
Ishhaan Mishhra,Kavita Mishra,0
Ishhaan Mishhra,Divy Yadva,0
Ishaan Misra,Ishaan Mishra,1
Ishaan Misra,Ishaan Misra,1
Ishaan Misra,Ishhaan Mishhra,1
Ishaan Misra,Ishjan Skah,0
Ishaan Misra,Gaurav Gupta,0
Divya Sharma,Divyta Shirma,1
Divya Sharma,Deevya Shaarma,1
Divya Sharma,Diwya Sharma,1
Divya Sharma,Nehaa Yaadav,0
Divya Sharma,Krishna Choudhary,0
Divyta Shirma,Divya Sharma,1
Divyta Shirma,Deevya Shaarma,1
Divyta Shirma,Diwya Sharma,1
Divyta Shirma,Divya Mishra,0
Divyta Shirma,Varun Yadab,0
Deevya Shaarma,Divya Sharma,1
Deevya Shaarma,Divyta Shirma,1
Deevya Shaarma,Diwya Sharma,1
Deevya Shaarma,Kavita Kumar,0
Deevya Shaarma,Gaurav Mishra,0
Diwya Sharma,Divya Sharma,1
Diwya Sharma,Divyta Shirma,1
Diwya Sharma,Deevya Shaarma,1
Diwya Sharma,Shreya Patel,0
Diwya Sharma,Arjunn Choudhhary,0
Divya Yadav,Deepak Yadav,0
Divya Yadav,Adhitya Verma,0
Divya Choudhary,Divya Choudhhary,1
Divya Choudhary,Diwya Choudhaary,1
Divya Choudhary,Deevya Chooodhary,1
Divya Choudhary,Shreya Joshhi,0
Divya Choudhary,Kavite Kumaj,0
Divya Choudhhary,Divya Choudhary,1
Divya Choudhhary,Diwya Choudhaary,1
Divya Choudhhary,Deevya Chooodhary,1
Divya Choudhhary,Shreyaa Vermaa,0
Divya Choudhhary,Suresh Shah,0
Diwya Choudhaary,Divya Choudhary,1
Diwya Choudhaary,Divya Choudhhary,1
Diwya Choudhaary,Deevya Chooodhary,1
Diwya Choudhaary,Ravi Sharma,0
Diwya Choudhaary,Anaanya Guptaa,0
Deevya Chooodhary,Divya Choudhary,1
Deevya Chooodhary,Divya Choudhhary,1
Deevya Chooodhary,Diwya Choudhaary,1
Deevya Chooodhary,Aarab Sinngh,0
Deevya Chooodhary,Arjun Verma,0
Divya Shah,Deepak Sharma,0
Divya Shah,Lakshm Kumyr,0
Suresh Shah,Sureshh Shah,1
Suresh Shah,Sureth Shha,1
Suresh Shah,Sureshh Shah,1
Suresh Shah,Yiash Kumaw,0
Suresh Shah,Ajun Veyrma,0
Sureshh Shah,Suresh Shah,1
Sureshh Shah,Sureth Shha,1
Sureshh Shah,Sureshh Shah,1
Sureshh Shah,Ravi Choudhary,0
Sureshh Shah,Ishaan Sharma,0
Sureth Shha,Suresh Shah,1
Sureth Shha,Sureshh Shah,1
Sureth Shha,Sureshh Shah,1
Sureth Shha,Varun Mehta,0
Sureth Shha,Krishna Patel,0
Sureshh Shah,Suresh Shah,1
Sureshh Shah,Sureshh Shah,1
Sureshh Shah,Sureth Shha,1
Sureshh Shah,Yashh Pathel,0
Sureshh Shah,Rahl Choudhay,0
Manish Mishra,Manis Mishraa,1
Manish Mishra,Mansh Misha,1
Manish Mishra,Manishh Mishra,1
Manish Mishra,Sures Chaoohan,0
Manish Mishra,Maanish Kumaar,0
Manis Mishraa,Manish Mishra,1
Manis Mishraa,Mansh Misha,1
Manis Mishraa,Manishh Mishra,1
Manis Mishraa,Mannish Guptha,0
Manis Mishraa,Varun Agarwal,0
Mansh Misha,Manish Mishra,1
Mansh Misha,Manis Mishraa,1
Mansh Misha,Manishh Mishra,1
Mansh Misha,Lakshhmi Agarval,0
Mansh Misha,Aarab Guptha,0
Manishh Mishra,Manish Mishra,1
Manishh Mishra,Manis Mishraa,1
Manishh Mishra,Mansh Misha,1
Manishh Mishra,Vikraam Mishraa,0
Manishh Mishra,Ishaan Verma,0
Yash Mishra,Divyaa Vermaa,0
Yash Mishra,Sureshh Shah,0
Kavita Yadav,Kevita Yeadav,1
Kavita Yadav,Kvita Yavav,1
Kavita Yadav,Ishaann Sharmma,0
Kavita Yadav,Shrey Metha,0
Kevita Yeadav,Kavita Yadav,1
Kevita Yeadav,Kvita Yavav,1
Kevita Yeadav,Divya Shah,0
Kevita Yeadav,Amit Kumar,0
Kvita Yavav,Kavita Yadav,1
Kvita Yavav,Kevita Yeadav,1
Kvita Yavav,Shreyaa Chooodhary,0
Kvita Yavav,Gaurav Mishra,0
Sanjay Kumar,Saanjay Koomar,1
Sanjay Kumar,Sanjas Kmuar,1
Sanjay Kumar,Sanjay Kummar,1
Sanjay Kumar,Shrzeya Jshi,0
Sanjay Kumar,Yashh Mehtha,0
Saanjay Koomar,Sanjay Kumar,1
Saanjay Koomar,Sanjas Kmuar,1
Saanjay Koomar,Sanjay Kummar,1
Saanjay Koomar,Pooja Trivedi,0
Saanjay Koomar,Deepaak Goopta,0
Sanjas Kmuar,Sanjay Kumar,1
Sanjas Kmuar,Saanjay Koomar,1
Sanjas Kmuar,Sanjay Kummar,1
Sanjas Kmuar,Aditya Joshi,0
Sanjas Kmuar,Srreya Vcerma,0
Sanjay Kummar,Sanjay Kumar,1
Sanjay Kummar,Saanjay Koomar,1
Sanjay Kummar,Sanjas Kmuar,1
Sanjay Kummar,Yas Koomar,0
Sanjay Kummar,Arjoon Vermaa,0
Neha Singh,Neha Singh,1
Neha Singh,Nea Sigh,1
Neha Singh,Nceha Sincgh,1
Neha Singh,Aarav Mehta,0
Neha Singh,Gaurab Kummar,0
Neha Singh,Neha Singh,1
Neha Singh,Nea Sigh,1
Neha Singh,Nceha Sincgh,1
Neha Singh,Saanjay Paatel,0
Neha Singh,Aimt Agarawl,0
Nea Sigh,Neha Singh,1
Nea Sigh,Neha Singh,1
Nea Sigh,Nceha Sincgh,1
Nea Sigh,Vikram Choudhary,0
Nea Sigh,Deevya Verma,0
Nceha Sincgh,Neha Singh,1
Nceha Sincgh,Neha Singh,1
Nceha Sincgh,Nea Sigh,1
Nceha Sincgh,Deepak Mishra,0
Nceha Sincgh,Pooja Sinngh,0
Varun Joshi,Varun Josi,1
Varun Joshi,Yas Kuumar,0
Varun Joshi,Yash Verma,0
Varun Josi,Varun Joshi,1
Varun Josi,Divya Choudhary,0
Varun Josi,Annanya Choudhhary,0
Ishaan Shah,Ishjan Skah,1
Ishaan Shah,Varoon Vermaa,0
Ishaan Shah,Krishna Kumar,0
Ishjan Skah,Ishaan Shah,1
Ishjan Skah,Suresh Sharma,0
Ishjan Skah,Amat Trivedt,0
Amit Mehta,Amit Mehtaa,1
Amit Mehta,Ishaan Chauhan,0
Amit Mehta,Aarav Agarwal,0
Amit Mehtaa,Amit Mehta,1
Amit Mehtaa,Nuha Johi,0
Amit Mehtaa,Varun Yadab,0
Aarav Trivedi,Aaray Trived,1
Aarav Trivedi,Aarab Trivedi,1
Aarav Trivedi,Aarav Triwedi,1
Aarav Trivedi,Sanjay Trivedi,0
Aarav Trivedi,Laksmi Treevedi,0
Aaray Trived,Aarav Trivedi,1
Aaray Trived,Aarab Trivedi,1
Aaray Trived,Aarav Triwedi,1
Aaray Trived,Sanjay Sharma,0
Aaray Trived,Pooja Mehta,0
Aarab Trivedi,Aarav Trivedi,1
Aarab Trivedi,Aaray Trived,1
Aarab Trivedi,Aarav Triwedi,1
Aarab Trivedi,Sanjay Kumar,0
Aarab Trivedi,Mnaish Chauahn,0
Aarav Triwedi,Aarav Trivedi,1
Aarav Triwedi,Aaray Trived,1
Aarav Triwedi,Aarab Trivedi,1
Aarav Triwedi,Adetya Agarwaq,0
Aarav Triwedi,Shreya Kummar,0
Varun Shah,Varum Shlh,1
Varun Shah,Isaan Goopta,0
Varun Shah,Annya Sing,0
Varum Shlh,Varun Shah,1
Varum Shlh,Amit Chauhan,0
